date_id,full_date,year,month,month_name,day_of_week,is_weekend
20150808,2015-08-08,2015,8,August,Saturday,1
20150809,2015-08-09,2015,8,August,Sunday,1
20150810,2015-08-10,2015,8,August,Monday,0
20150814,2015-08-14,2015,8,August,Friday,0
20150815,2015-08-15,2015,8,August,Saturday,1
20150816,2015-08-16,2015,8,August,Sunday,1
20150817,2015-08-17,2015,8,August,Monday,0
20150822,2015-08-22,2015,8,August,Saturday,1
20150823,2015-08-23,2015,8,August,Sunday,1
20150824,2015-08-24,2015,8,August,Monday,0
20150829,2015-08-29,2015,8,August,Saturday,1
20150830,2015-08-30,2015,8,August,Sunday,1
20150912,2015-09-12,2015,9,September,Saturday,1
20150913,2015-09-13,2015,9,September,Sunday,1
20150914,2015-09-14,2015,9,September,Monday,0
20150919,2015-09-19,2015,9,September,Saturday,1
20150920,2015-09-20,2015,9,September,Sunday,1
20150926,2015-09-26,2015,9,September,Saturday,1
20150927,2015-09-27,2015,9,September,Sunday,1
20150928,2015-09-28,2015,9,September,Monday,0
20151003,2015-10-03,2015,10,October,Saturday,1
20151004,2015-10-04,2015,10,October,Sunday,1
20151017,2015-10-17,2015,10,October,Saturday,1
20151018,2015-10-18,2015,10,October,Sunday,1
20151019,2015-10-19,2015,10,October,Monday,0
20151024,2015-10-24,2015,10,October,Saturday,1
20151025,2015-10-25,2015,10,October,Sunday,1
20151031,2015-10-31,2015,10,October,Saturday,1
20151101,2015-11-01,2015,11,November,Sunday,1
20151102,2015-11-02,2015,11,November,Monday,0
20151107,2015-11-07,2015,11,November,Saturday,1
20151108,2015-11-08,2015,11,November,Sunday,1
20151121,2015-11-21,2015,11,November,Saturday,1
20151122,2015-11-22,2015,11,November,Sunday,1
20151123,2015-11-23,2015,11,November,Monday,0
20151128,2015-11-28,2015,11,November,Saturday,1
20151129,2015-11-29,2015,11,November,Sunday,1
20151205,2015-12-05,2015,12,December,Saturday,1
20151206,2015-12-06,2015,12,December,Sunday,1
20151207,2015-12-07,2015,12,December,Monday,0
20151212,2015-12-12,2015,12,December,Saturday,1
20151213,2015-12-13,2015,12,December,Sunday,1
20151214,2015-12-14,2015,12,December,Monday,0
20151219,2015-12-19,2015,12,December,Saturday,1
20151220,2015-12-20,2015,12,December,Sunday,1
20151221,2015-12-21,2015,12,December,Monday,0
20151226,2015-12-26,2015,12,December,Saturday,1
20151228,2015-12-28,2015,12,December,Monday,0
20151229,2015-12-29,2015,12,December,Tuesday,0
20151230,2015-12-30,2015,12,December,Wednesday,0
20160102,2016-01-02,2016,1,January,Saturday,1
20160103,2016-01-03,2016,1,January,Sunday,1
20160112,2016-01-12,2016,1,January,Tuesday,0
20160113,2016-01-13,2016,1,January,Wednesday,0
20160116,2016-01-16,2016,1,January,Saturday,1
20160117,2016-01-17,2016,1,January,Sunday,1
20160118,2016-01-18,2016,1,January,Monday,0
20160123,2016-01-23,2016,1,January,Saturday,1
20160124,2016-01-24,2016,1,January,Sunday,1
20160202,2016-02-02,2016,2,February,Tuesday,0
20160203,2016-02-03,2016,2,February,Wednesday,0
20160206,2016-02-06,2016,2,February,Saturday,1
20160207,2016-02-07,2016,2,February,Sunday,1
20160213,2016-02-13,2016,2,February,Saturday,1
20160214,2016-02-14,2016,2,February,Sunday,1
20160227,2016-02-27,2016,2,February,Saturday,1
20160228,2016-02-28,2016,2,February,Sunday,1
20160301,2016-03-01,2016,3,March,Tuesday,0
20160302,2016-03-02,2016,3,March,Wednesday,0
20160305,2016-03-05,2016,3,March,Saturday,1
20160306,2016-03-06,2016,3,March,Sunday,1
20160312,2016-03-12,2016,3,March,Saturday,1
20160313,2016-03-13,2016,3,March,Sunday,1
20160314,2016-03-14,2016,3,March,Monday,0
20160319,2016-03-19,2016,3,March,Saturday,1
20160320,2016-03-20,2016,3,March,Sunday,1
20160402,2016-04-02,2016,4,April,Saturday,1
20160403,2016-04-03,2016,4,April,Sunday,1
20160409,2016-04-09,2016,4,April,Saturday,1
20160410,2016-04-10,2016,4,April,Sunday,1
20160413,2016-04-13,2016,4,April,Wednesday,0
20160416,2016-04-16,2016,4,April,Saturday,1
20160417,2016-04-17,2016,4,April,Sunday,1
20160418,2016-04-18,2016,4,April,Monday,0
20160419,2016-04-19,2016,4,April,Tuesday,0
20160420,2016-04-20,2016,4,April,Wednesday,0
20160421,2016-04-21,2016,4,April,Thursday,0
20160423,2016-04-23,2016,4,April,Saturday,1
20160424,2016-04-24,2016,4,April,Sunday,1
20160425,2016-04-25,2016,4,April,Monday,0
20160430,2016-04-30,2016,4,April,Saturday,1
20160501,2016-05-01,2016,5,May,Sunday,1
20160502,2016-05-02,2016,5,May,Monday,0
20160507,2016-05-07,2016,5,May,Saturday,1
20160508,2016-05-08,2016,5,May,Sunday,1
20160510,2016-05-10,2016,5,May,Tuesday,0
20160511,2016-05-11,2016,5,May,Wednesday,0
20160515,2016-05-15,2016,5,May,Sunday,1
20160517,2016-05-17,2016,5,May,Tuesday,0
20160813,2016-08-13,2016,8,August,Saturday,1
20160814,2016-08-14,2016,8,August,Sunday,1
20160815,2016-08-15,2016,8,August,Monday,0
20160819,2016-08-19,2016,8,August,Friday,0
20160820,2016-08-20,2016,8,August,Saturday,1
20160821,2016-08-21,2016,8,August,Sunday,1
20160827,2016-08-27,2016,8,August,Saturday,1
20160828,2016-08-28,2016,8,August,Sunday,1
20160910,2016-09-10,2016,9,September,Saturday,1
20160911,2016-09-11,2016,9,September,Sunday,1
20160912,2016-09-12,2016,9,September,Monday,0
20160916,2016-09-16,2016,9,September,Friday,0
20160917,2016-09-17,2016,9,September,Saturday,1
20160918,2016-09-18,2016,9,September,Sunday,1
20160924,2016-09-24,2016,9,September,Saturday,1
20160925,2016-09-25,2016,9,September,Sunday,1
20160926,2016-09-26,2016,9,September,Monday,0
20160930,2016-09-30,2016,9,September,Friday,0
20161001,2016-10-01,2016,10,October,Saturday,1
20161002,2016-10-02,2016,10,October,Sunday,1
20161015,2016-10-15,2016,10,October,Saturday,1
20161016,2016-10-16,2016,10,October,Sunday,1
20161017,2016-10-17,2016,10,October,Monday,0
20161022,2016-10-22,2016,10,October,Saturday,1
20161023,2016-10-23,2016,10,October,Sunday,1
20161029,2016-10-29,2016,10,October,Saturday,1
20161030,2016-10-30,2016,10,October,Sunday,1
20161031,2016-10-31,2016,10,October,Monday,0
20161105,2016-11-05,2016,11,November,Saturday,1
20161106,2016-11-06,2016,11,November,Sunday,1
20161119,2016-11-19,2016,11,November,Saturday,1
20161120,2016-11-20,2016,11,November,Sunday,1
20161121,2016-11-21,2016,11,November,Monday,0
20161126,2016-11-26,2016,11,November,Saturday,1
20161127,2016-11-27,2016,11,November,Sunday,1
20161203,2016-12-03,2016,12,December,Saturday,1
20161204,2016-12-04,2016,12,December,Sunday,1
20161205,2016-12-05,2016,12,December,Monday,0
20161210,2016-12-10,2016,12,December,Saturday,1
20161211,2016-12-11,2016,12,December,Sunday,1
20161213,2016-12-13,2016,12,December,Tuesday,0
20161214,2016-12-14,2016,12,December,Wednesday,0
20161217,2016-12-17,2016,12,December,Saturday,1
20161218,2016-12-18,2016,12,December,Sunday,1
20161219,2016-12-19,2016,12,December,Monday,0
20161226,2016-12-26,2016,12,December,Monday,0
20161227,2016-12-27,2016,12,December,Tuesday,0
20161228,2016-12-28,2016,12,December,Wednesday,0
20161230,2016-12-30,2016,12,December,Friday,0
20161231,2016-12-31,2016,12,December,Saturday,1
20170101,2017-01-01,2017,1,January,Sunday,1
20170102,2017-01-02,2017,1,January,Monday,0
20170103,2017-01-03,2017,1,January,Tuesday,0
20170104,2017-01-04,2017,1,January,Wednesday,0
20170114,2017-01-14,2017,1,January,Saturday,1
20170115,2017-01-15,2017,1,January,Sunday,1
20170121,2017-01-21,2017,1,January,Saturday,1
20170122,2017-01-22,2017,1,January,Sunday,1
20170131,2017-01-31,2017,1,January,Tuesday,0
20170201,2017-02-01,2017,2,February,Wednesday,0
20170204,2017-02-04,2017,2,February,Saturday,1
20170205,2017-02-05,2017,2,February,Sunday,1
20170211,2017-02-11,2017,2,February,Saturday,1
20170212,2017-02-12,2017,2,February,Sunday,1
20170213,2017-02-13,2017,2,February,Monday,0
20170225,2017-02-25,2017,2,February,Saturday,1
20170226,2017-02-26,2017,2,February,Sunday,1
20170227,2017-02-27,2017,2,February,Monday,0
20170304,2017-03-04,2017,3,March,Saturday,1
20170305,2017-03-05,2017,3,March,Sunday,1
20170306,2017-03-06,2017,3,March,Monday,0
20170308,2017-03-08,2017,3,March,Wednesday,0
20170311,2017-03-11,2017,3,March,Saturday,1
20170312,2017-03-12,2017,3,March,Sunday,1
20170318,2017-03-18,2017,3,March,Saturday,1
20170319,2017-03-19,2017,3,March,Sunday,1
20170401,2017-04-01,2017,4,April,Saturday,1
20170402,2017-04-02,2017,4,April,Sunday,1
20170404,2017-04-04,2017,4,April,Tuesday,0
20170405,2017-04-05,2017,4,April,Wednesday,0
20170408,2017-04-08,2017,4,April,Saturday,1
20170409,2017-04-09,2017,4,April,Sunday,1
20170410,2017-04-10,2017,4,April,Monday,0
20170415,2017-04-15,2017,4,April,Saturday,1
20170416,2017-04-16,2017,4,April,Sunday,1
20170417,2017-04-17,2017,4,April,Monday,0
20170422,2017-04-22,2017,4,April,Saturday,1
20170423,2017-04-23,2017,4,April,Sunday,1
20170425,2017-04-25,2017,4,April,Tuesday,0
20170426,2017-04-26,2017,4,April,Wednesday,0
20170427,2017-04-27,2017,4,April,Thursday,0
20170429,2017-04-29,2017,4,April,Saturday,1
20170430,2017-04-30,2017,4,April,Sunday,1
20170501,2017-05-01,2017,5,May,Monday,0
20170505,2017-05-05,2017,5,May,Friday,0
20170506,2017-05-06,2017,5,May,Saturday,1
20170507,2017-05-07,2017,5,May,Sunday,1
20170508,2017-05-08,2017,5,May,Monday,0
20170510,2017-05-10,2017,5,May,Wednesday,0
20170512,2017-05-12,2017,5,May,Friday,0
20170513,2017-05-13,2017,5,May,Saturday,1
20170514,2017-05-14,2017,5,May,Sunday,1
20170515,2017-05-15,2017,5,May,Monday,0
20170516,2017-05-16,2017,5,May,Tuesday,0
20170517,2017-05-17,2017,5,May,Wednesday,0
20170518,2017-05-18,2017,5,May,Thursday,0
20170521,2017-05-21,2017,5,May,Sunday,1
20170811,2017-08-11,2017,8,August,Friday,0
20170812,2017-08-12,2017,8,August,Saturday,1
20170813,2017-08-13,2017,8,August,Sunday,1
20170819,2017-08-19,2017,8,August,Saturday,1
20170820,2017-08-20,2017,8,August,Sunday,1
20170821,2017-08-21,2017,8,August,Monday,0
20170826,2017-08-26,2017,8,August,Saturday,1
20170827,2017-08-27,2017,8,August,Sunday,1
20170909,2017-09-09,2017,9,September,Saturday,1
20170910,2017-09-10,2017,9,September,Sunday,1
20170911,2017-09-11,2017,9,September,Monday,0
20170915,2017-09-15,2017,9,September,Friday,0
20170916,2017-09-16,2017,9,September,Saturday,1
20170917,2017-09-17,2017,9,September,Sunday,1
20170923,2017-09-23,2017,9,September,Saturday,1
20170924,2017-09-24,2017,9,September,Sunday,1
20170925,2017-09-25,2017,9,September,Monday,0
20170930,2017-09-30,2017,9,September,Saturday,1
20171001,2017-10-01,2017,10,October,Sunday,1
20171014,2017-10-14,2017,10,October,Saturday,1
20171015,2017-10-15,2017,10,October,Sunday,1
20171016,2017-10-16,2017,10,October,Monday,0
20171020,2017-10-20,2017,10,October,Friday,0
20171021,2017-10-21,2017,10,October,Saturday,1
20171022,2017-10-22,2017,10,October,Sunday,1
20171028,2017-10-28,2017,10,October,Saturday,1
20171029,2017-10-29,2017,10,October,Sunday,1
20171030,2017-10-30,2017,10,October,Monday,0
20171104,2017-11-04,2017,11,November,Saturday,1
20171105,2017-11-05,2017,11,November,Sunday,1
20171118,2017-11-18,2017,11,November,Saturday,1
20171119,2017-11-19,2017,11,November,Sunday,1
20171120,2017-11-20,2017,11,November,Monday,0
20171124,2017-11-24,2017,11,November,Friday,0
20171125,2017-11-25,2017,11,November,Saturday,1
20171126,2017-11-26,2017,11,November,Sunday,1
20171128,2017-11-28,2017,11,November,Tuesday,0
20171129,2017-11-29,2017,11,November,Wednesday,0
20171202,2017-12-02,2017,12,December,Saturday,1
20171203,2017-12-03,2017,12,December,Sunday,1
20171209,2017-12-09,2017,12,December,Saturday,1
20171210,2017-12-10,2017,12,December,Sunday,1
20171212,2017-12-12,2017,12,December,Tuesday,0
20171213,2017-12-13,2017,12,December,Wednesday,0
20171216,2017-12-16,2017,12,December,Saturday,1
20171217,2017-12-17,2017,12,December,Sunday,1
20171218,2017-12-18,2017,12,December,Monday,0
20171222,2017-12-22,2017,12,December,Friday,0
20171223,2017-12-23,2017,12,December,Saturday,1
20171226,2017-12-26,2017,12,December,Tuesday,0
20171227,2017-12-27,2017,12,December,Wednesday,0
20171228,2017-12-28,2017,12,December,Thursday,0
20171230,2017-12-30,2017,12,December,Saturday,1
20171231,2017-12-31,2017,12,December,Sunday,1
20180101,2018-01-01,2018,1,January,Monday,0
20180102,2018-01-02,2018,1,January,Tuesday,0
20180103,2018-01-03,2018,1,January,Wednesday,0
20180104,2018-01-04,2018,1,January,Thursday,0
20180113,2018-01-13,2018,1,January,Saturday,1
20180114,2018-01-14,2018,1,January,Sunday,1
20180115,2018-01-15,2018,1,January,Monday,0
20180120,2018-01-20,2018,1,January,Saturday,1
20180121,2018-01-21,2018,1,January,Sunday,1
20180122,2018-01-22,2018,1,January,Monday,0
20180130,2018-01-30,2018,1,January,Tuesday,0
20180131,2018-01-31,2018,1,January,Wednesday,0
20180203,2018-02-03,2018,2,February,Saturday,1
20180204,2018-02-04,2018,2,February,Sunday,1
20180205,2018-02-05,2018,2,February,Monday,0
20180210,2018-02-10,2018,2,February,Saturday,1
20180211,2018-02-11,2018,2,February,Sunday,1
20180212,2018-02-12,2018,2,February,Monday,0
20180224,2018-02-24,2018,2,February,Saturday,1
20180225,2018-02-25,2018,2,February,Sunday,1
20180301,2018-03-01,2018,3,March,Thursday,0
20180303,2018-03-03,2018,3,March,Saturday,1
20180304,2018-03-04,2018,3,March,Sunday,1
20180305,2018-03-05,2018,3,March,Monday,0
20180310,2018-03-10,2018,3,March,Saturday,1
20180311,2018-03-11,2018,3,March,Sunday,1
20180312,2018-03-12,2018,3,March,Monday,0
20180317,2018-03-17,2018,3,March,Saturday,1
20180331,2018-03-31,2018,3,March,Saturday,1
20180401,2018-04-01,2018,4,April,Sunday,1
20180407,2018-04-07,2018,4,April,Saturday,1
20180408,2018-04-08,2018,4,April,Sunday,1
20180414,2018-04-14,2018,4,April,Saturday,1
20180415,2018-04-15,2018,4,April,Sunday,1
20180416,2018-04-16,2018,4,April,Monday,0
20180417,2018-04-17,2018,4,April,Tuesday,0
20180418,2018-04-18,2018,4,April,Wednesday,0
20180419,2018-04-19,2018,4,April,Thursday,0
20180421,2018-04-21,2018,4,April,Saturday,1
20180422,2018-04-22,2018,4,April,Sunday,1
20180423,2018-04-23,2018,4,April,Monday,0
20180428,2018-04-28,2018,4,April,Saturday,1
20180429,2018-04-29,2018,4,April,Sunday,1
20180430,2018-04-30,2018,4,April,Monday,0
20180504,2018-05-04,2018,5,May,Friday,0
20180505,2018-05-05,2018,5,May,Saturday,1
20180506,2018-05-06,2018,5,May,Sunday,1
20180508,2018-05-08,2018,5,May,Tuesday,0
20180509,2018-05-09,2018,5,May,Wednesday,0
20180510,2018-05-10,2018,5,May,Thursday,0
20180513,2018-05-13,2018,5,May,Sunday,1
20180810,2018-08-10,2018,8,August,Friday,0
20180811,2018-08-11,2018,8,August,Saturday,1
20180812,2018-08-12,2018,8,August,Sunday,1
20180818,2018-08-18,2018,8,August,Saturday,1
20180819,2018-08-19,2018,8,August,Sunday,1
20180820,2018-08-20,2018,8,August,Monday,0
20180825,2018-08-25,2018,8,August,Saturday,1
20180826,2018-08-26,2018,8,August,Sunday,1
20180827,2018-08-27,2018,8,August,Monday,0
20180901,2018-09-01,2018,9,September,Saturday,1
20180902,2018-09-02,2018,9,September,Sunday,1
20180915,2018-09-15,2018,9,September,Saturday,1
20180916,2018-09-16,2018,9,September,Sunday,1
20180917,2018-09-17,2018,9,September,Monday,0
20180922,2018-09-22,2018,9,September,Saturday,1
20180923,2018-09-23,2018,9,September,Sunday,1
20180929,2018-09-29,2018,9,September,Saturday,1
20180930,2018-09-30,2018,9,September,Sunday,1
20181001,2018-10-01,2018,10,October,Monday,0
20181005,2018-10-05,2018,10,October,Friday,0
20181006,2018-10-06,2018,10,October,Saturday,1
20181007,2018-10-07,2018,10,October,Sunday,1
20181020,2018-10-20,2018,10,October,Saturday,1
20181021,2018-10-21,2018,10,October,Sunday,1
20181022,2018-10-22,2018,10,October,Monday,0
20181027,2018-10-27,2018,10,October,Saturday,1
20181028,2018-10-28,2018,10,October,Sunday,1
20181029,2018-10-29,2018,10,October,Monday,0
20181103,2018-11-03,2018,11,November,Saturday,1
20181104,2018-11-04,2018,11,November,Sunday,1
20181105,2018-11-05,2018,11,November,Monday,0
20181110,2018-11-10,2018,11,November,Saturday,1
20181111,2018-11-11,2018,11,November,Sunday,1
20181124,2018-11-24,2018,11,November,Saturday,1
20181125,2018-11-25,2018,11,November,Sunday,1
20181126,2018-11-26,2018,11,November,Monday,0
20181130,2018-11-30,2018,11,November,Friday,0
20181201,2018-12-01,2018,12,December,Saturday,1
20181202,2018-12-02,2018,12,December,Sunday,1
20181204,2018-12-04,2018,12,December,Tuesday,0
20181205,2018-12-05,2018,12,December,Wednesday,0
20181208,2018-12-08,2018,12,December,Saturday,1
20181209,2018-12-09,2018,12,December,Sunday,1
20181210,2018-12-10,2018,12,December,Monday,0
20181215,2018-12-15,2018,12,December,Saturday,1
20181216,2018-12-16,2018,12,December,Sunday,1
20181221,2018-12-21,2018,12,December,Friday,0
20181222,2018-12-22,2018,12,December,Saturday,1
20181223,2018-12-23,2018,12,December,Sunday,1
20181226,2018-12-26,2018,12,December,Wednesday,0
20181227,2018-12-27,2018,12,December,Thursday,0
20181229,2018-12-29,2018,12,December,Saturday,1
20181230,2018-12-30,2018,12,December,Sunday,1
20190101,2019-01-01,2019,1,January,Tuesday,0
20190102,2019-01-02,2019,1,January,Wednesday,0
20190103,2019-01-03,2019,1,January,Thursday,0
20190112,2019-01-12,2019,1,January,Saturday,1
20190113,2019-01-13,2019,1,January,Sunday,1
20190114,2019-01-14,2019,1,January,Monday,0
20190119,2019-01-19,2019,1,January,Saturday,1
20190120,2019-01-20,2019,1,January,Sunday,1
20190129,2019-01-29,2019,1,January,Tuesday,0
20190130,2019-01-30,2019,1,January,Wednesday,0
20190202,2019-02-02,2019,2,February,Saturday,1
20190203,2019-02-03,2019,2,February,Sunday,1
20190204,2019-02-04,2019,2,February,Monday,0
20190206,2019-02-06,2019,2,February,Wednesday,0
20190209,2019-02-09,2019,2,February,Saturday,1
20190210,2019-02-10,2019,2,February,Sunday,1
20190211,2019-02-11,2019,2,February,Monday,0
20190222,2019-02-22,2019,2,February,Friday,0
20190223,2019-02-23,2019,2,February,Saturday,1
20190224,2019-02-24,2019,2,February,Sunday,1
20190226,2019-02-26,2019,2,February,Tuesday,0
20190227,2019-02-27,2019,2,February,Wednesday,0
20190302,2019-03-02,2019,3,March,Saturday,1
20190303,2019-03-03,2019,3,March,Sunday,1
20190309,2019-03-09,2019,3,March,Saturday,1
20190310,2019-03-10,2019,3,March,Sunday,1
20190316,2019-03-16,2019,3,March,Saturday,1
20190317,2019-03-17,2019,3,March,Sunday,1
20190330,2019-03-30,2019,3,March,Saturday,1
20190331,2019-03-31,2019,3,March,Sunday,1
20190401,2019-04-01,2019,4,April,Monday,0
20190402,2019-04-02,2019,4,April,Tuesday,0
20190403,2019-04-03,2019,4,April,Wednesday,0
20190405,2019-04-05,2019,4,April,Friday,0
20190406,2019-04-06,2019,4,April,Saturday,1
20190407,2019-04-07,2019,4,April,Sunday,1
20190408,2019-04-08,2019,4,April,Monday,0
20190412,2019-04-12,2019,4,April,Friday,0
20190413,2019-04-13,2019,4,April,Saturday,1
20190414,2019-04-14,2019,4,April,Sunday,1
20190415,2019-04-15,2019,4,April,Monday,0
20190416,2019-04-16,2019,4,April,Tuesday,0
20190420,2019-04-20,2019,4,April,Saturday,1
20190421,2019-04-21,2019,4,April,Sunday,1
20190422,2019-04-22,2019,4,April,Monday,0
20190423,2019-04-23,2019,4,April,Tuesday,0
20190424,2019-04-24,2019,4,April,Wednesday,0
20190426,2019-04-26,2019,4,April,Friday,0
20190427,2019-04-27,2019,4,April,Saturday,1
20190428,2019-04-28,2019,4,April,Sunday,1
20190503,2019-05-03,2019,5,May,Friday,0
20190504,2019-05-04,2019,5,May,Saturday,1
20190505,2019-05-05,2019,5,May,Sunday,1
20190506,2019-05-06,2019,5,May,Monday,0
20190512,2019-05-12,2019,5,May,Sunday,1
20190809,2019-08-09,2019,8,August,Friday,0
20190810,2019-08-10,2019,8,August,Saturday,1
20190811,2019-08-11,2019,8,August,Sunday,1
20190817,2019-08-17,2019,8,August,Saturday,1
20190818,2019-08-18,2019,8,August,Sunday,1
20190819,2019-08-19,2019,8,August,Monday,0
20190823,2019-08-23,2019,8,August,Friday,0
20190824,2019-08-24,2019,8,August,Saturday,1
20190825,2019-08-25,2019,8,August,Sunday,1
20190831,2019-08-31,2019,8,August,Saturday,1
20190901,2019-09-01,2019,9,September,Sunday,1
20190914,2019-09-14,2019,9,September,Saturday,1
20190915,2019-09-15,2019,9,September,Sunday,1
